type,title,cast,rating,listed_in,combination
Movie,tangerines,lambit ulfsak  elmo nuganen  giorgi nakashidze,13+,"action, drama","Movie 13+ action, drama lambit ulfsak  elmo nuganen  giorgi nakashidze"
Movie,reel injun,unknown,13+,documentary,Movie 13+ documentary unknown
Movie,chiara ferragni: unposted [english dubbed],chiara ferragni,16+,documentary,Movie 16+ documentary chiara ferragni
Movie,best night ever,desiree hall  samantha colburn  eddie ritchard,R,"arthouse, comedy","Movie R arthouse, comedy desiree hall  samantha colburn  eddie ritchard"
Movie,zana,adriana matoshi  astrit kabashi  fatmire sahiti,18+,drama,Movie 18+ drama adriana matoshi  astrit kabashi  fatmire sahiti
Movie,what have we done to deserve this?,caroline peters  chantal zitzenbacher  simon schwarz,13+,"comedy, drama","Movie 13+ comedy, drama caroline peters  chantal zitzenbacher  simon schwarz"
Movie,we had it coming,natalie krill  alexia fast  erin agostino,18+,"drama, suspense","Movie 18+ drama, suspense natalie krill  alexia fast  erin agostino"
Movie,two worlds colliding,unknown,13+,"documentary, special interest","Movie 13+ documentary, special interest unknown"
Movie,treasure 8,jonathan brook,ALL,documentary,Movie ALL documentary jonathan brook
Movie,the wrong path,c. thomas howell  drew moerlein  abigail hawk,16+,"drama, horror, suspense","Movie 16+ drama, horror, suspense c. thomas howell  drew moerlein  abigail hawk"
Movie,the swindlers,hyun bin  ji-tae yu  seong-woo bae,16+,"action, suspense","Movie 16+ action, suspense hyun bin  ji-tae yu  seong-woo bae"
Movie,the minis,dennis rodman  gabriel pimentel  joe gnoffo,13+,comedy,Movie 13+ comedy dennis rodman  gabriel pimentel  joe gnoffo
Movie,the boss and the worker,unknown,7+,comedy,Movie 7+ comedy unknown
Movie,tempest eye,avery kidd waddell  susan traylor  duane whitaker,18+,action,Movie 18+ action avery kidd waddell  susan traylor  duane whitaker
Movie,steal this movie,vincent d'onofrio  janeane garofalo  jeanne tripplehorn,R,drama,Movie R drama vincent d'onofrio  janeane garofalo  jeanne tripplehorn
Movie,simha (kannada),nandamuri balakrishna  nayanthara  sneha ullal,13+,"action, drama","Movie 13+ action, drama nandamuri balakrishna  nayanthara  sneha ullal"
Movie,senior entourage,ed asner  mark rydell  helen reddy,18+,comedy,Movie 18+ comedy ed asner  mark rydell  helen reddy
Movie,open door,luli bitri  jonida vokshi  gulielm radoja,16+,drama,Movie 16+ drama luli bitri  jonida vokshi  gulielm radoja
Movie,one step from me,johanna solano  esteban hidalgo  gustavo rojas,16+,"comedy, drama","Movie 16+ comedy, drama johanna solano  esteban hidalgo  gustavo rojas"
Movie,mccanick,cory monteith  david morse  mike vogel,R,"action, drama","Movie R action, drama cory monteith  david morse  mike vogel"
Movie,martha of the north,unknown,13+,documentary,Movie 13+ documentary unknown
Movie,life on the rocks,bonnie bedelia  ray wise  elester latham,18+,"comedy, drama","Movie 18+ comedy, drama bonnie bedelia  ray wise  elester latham"
Movie,let me be frank,freddy andreiuci  ryan silva  lora lee,16+,"comedy, drama","Movie 16+ comedy, drama freddy andreiuci  ryan silva  lora lee"
Movie,lego monkie kid: a hero is born,jack de sena  dave b. mitchell  stephanie sheh,7+,"action, animation, kids","Movie 7+ action, animation, kids jack de sena  dave b. mitchell  stephanie sheh"
Movie,jj barrows: doodle all day,jj barrows,7+,"arts, entertainment, and culture, comedy, special interest","Movie 7+ arts, entertainment, and culture, comedy, special interest jj barrows"
Movie,jeff allen: i can laugh about it now,jeff allen,7+,"arts, entertainment, and culture, comedy, special interest","Movie 7+ arts, entertainment, and culture, comedy, special interest jeff allen"
Movie,halloween heroes,bobby lacer  james dickey  eileen lacer,7+,"comedy, kids","Movie 7+ comedy, kids bobby lacer  james dickey  eileen lacer"
Movie,finding dawn,unknown,13+,documentary,Movie 13+ documentary unknown
Movie,eddie izzard: dress to circle,eddie izzard,18+,"arts, entertainment, and culture, comedy, special interest","Movie 18+ arts, entertainment, and culture, comedy, special interest eddie izzard"
Movie,chinese speaking vampires,davy williams  chris cleveland  crystal huang,18+,"action, horror","Movie 18+ action, horror davy williams  chris cleveland  crystal huang"
Movie,cerebrum,james russo  alexxis lemire  christian james,16+,"science fiction, suspense","Movie 16+ science fiction, suspense james russo  alexxis lemire  christian james"
Movie,boboiboy: elemental heroes,nur fathiah diaz  nizam razak  ieesya isandra,7+,"action, animation, kids","Movie 7+ action, animation, kids nur fathiah diaz  nizam razak  ieesya isandra"
Movie,blunderpuss,chris manley  jeff seal  drae campbell,16+,comedy,Movie 16+ comedy chris manley  jeff seal  drae campbell
Movie,blue call,katie leclerc  jonathan bennett  jack mcgee,18+,"horror, suspense","Movie 18+ horror, suspense katie leclerc  jonathan bennett  jack mcgee"
Movie,blind ghost,alix villaret  tim dax  lindsey sirera,18+,horror,Movie 18+ horror alix villaret  tim dax  lindsey sirera
Movie,bicycle kick,ritwik chakraborty  ridhima ghosh  sourav banerjee,13+,drama,Movie 13+ drama ritwik chakraborty  ridhima ghosh  sourav banerjee
Movie,battered,mia paris  carly jones  luke banham,18+,"action, horror, suspense","Movie 18+ action, horror, suspense mia paris  carly jones  luke banham"
Movie,american masters: raul julia: the world's a stage,anjelica huston  edward james olmos  rita moreno,NR,documentary,Movie NR documentary anjelica huston  edward james olmos  rita moreno
Movie,all creatures here below,karen gillan  david dastmalchian  jennifer morrison,16+,"drama, suspense","Movie 16+ drama, suspense karen gillan  david dastmalchian  jennifer morrison"
Movie,adrift in soho,caitlin harris  chris wellington  emily seale-jones,NR,drama,Movie NR drama caitlin harris  chris wellington  emily seale-jones
Movie,adam and evelyn,anne kanis  florian teichtmeister  lena lauzemis,18+,"comedy, drama, romance","Movie 18+ comedy, drama, romance anne kanis  florian teichtmeister  lena lauzemis"
Movie,acting out,victoria corsaut  michael gaunt,18+,drama,Movie 18+ drama victoria corsaut  michael gaunt
Movie,write to kill,scott valentine  joan severance  chris mulkey,R,"drama, suspense","Movie R drama, suspense scott valentine  joan severance  chris mulkey"
Movie,windcroft,joe ryan  vanessa daniels  monica knight,18+,"drama, horror, suspense","Movie 18+ drama, horror, suspense joe ryan  vanessa daniels  monica knight"
Movie,what makes a family,brooke shields  cherry jones  anne meara,13+,drama,Movie 13+ drama brooke shields  cherry jones  anne meara
Movie,what is my name,konstantin lavronenko  alexandra bortich  marina vasilieva,16+,drama,Movie 16+ drama konstantin lavronenko  alexandra bortich  marina vasilieva
Movie,viyabari,s. j. surya  tamannaah  namitha,18+,"comedy, drama","Movie 18+ comedy, drama s. j. surya  tamannaah  namitha"
Movie,vivaramana aalu,sathyaraj  devayani  mumtaj,ALL,"comedy, drama","Movie ALL comedy, drama sathyaraj  devayani  mumtaj"
Movie,uptown girls,brittany murphy  dakota fanning  donald faison,PG-13,comedy,Movie PG-13 comedy brittany murphy  dakota fanning  donald faison
Movie,untamed heart,christian slater  marisa tomei  rosie perez,PG-13,"comedy, drama, romance","Movie PG-13 comedy, drama, romance christian slater  marisa tomei  rosie perez"
Movie,unsurety,kandace burnett  deonde crawford  janeshia wilson,18+,"comedy, romance","Movie 18+ comedy, romance kandace burnett  deonde crawford  janeshia wilson"
Movie,universal soldier,jean-claude van damme  dolph lundgren  ed o'ross,R,"action, science fiction","Movie R action, science fiction jean-claude van damme  dolph lundgren  ed o'ross"
Movie,tuck jagadish (tamil),nani  ritu varma  aishwarya rajesh,13+,"drama, kids","Movie 13+ drama, kids nani  ritu varma  aishwarya rajesh"
Movie,troll,michael moriarty  julia louis-dreyfus  noah hathaway,PG-13,horror,Movie PG-13 horror michael moriarty  julia louis-dreyfus  noah hathaway
Movie,topkapi,melina mercouri  peter ustinov  maximilian schell,7+,action,Movie 7+ action melina mercouri  peter ustinov  maximilian schell
Movie,things you can tell just by looking at her,glenn close  cameron diaz  calista flockhart,PG-13,drama,Movie PG-13 drama glenn close  cameron diaz  calista flockhart
Movie,the whereabouts of jenny,ed o'neill  debrah farentino  eve gordon,13+,"drama, kids","Movie 13+ drama, kids ed o'neill  debrah farentino  eve gordon"
Movie,the thing (2011),mary elizabeth winstead  joel edgerton  adewale akinnuoye-agbaje,R,"action, adventure, horror","Movie R action, adventure, horror mary elizabeth winstead  joel edgerton  adewale akinnuoye-agbaje"
Movie,the squid and the whale,jesse eisenberg  laura linney  jeff daniels,R,drama,Movie R drama jesse eisenberg  laura linney  jeff daniels
Movie,the sneak over,reed taylor  will hyde  max purget,7+,"action, comedy, kids","Movie 7+ action, comedy, kids reed taylor  will hyde  max purget"
Movie,the rookies,talu wang  milla jovovich  sandrine pinna,16+,action,Movie 16+ action talu wang  milla jovovich  sandrine pinna
Movie,the rage: carrie 2,amy irving  dylan bruno  emily bergl,R,"fantasy, horror, science fiction","Movie R fantasy, horror, science fiction amy irving  dylan bruno  emily bergl"
Movie,the pudgie movie,designer  ameir white,18+,comedy,Movie 18+ comedy designer  ameir white
Movie,the outer darkness,david blood  anita booth  isla carter,16+,horror,Movie 16+ horror david blood  anita booth  isla carter
Movie,the organization,sidney poitier  barbara mcnair  gerald s. o'loughlin,PG-13,"action, drama","Movie PG-13 action, drama sidney poitier  barbara mcnair  gerald s. o'loughlin"
Movie,the midnight after,simon yam  tien you chui,16+,"action, drama, horror","Movie 16+ action, drama, horror simon yam  tien you chui"
Movie,the michelle apartments,henry czerny  mary elizabeth rubens  daniel kash,16+,"comedy, suspense","Movie 16+ comedy, suspense henry czerny  mary elizabeth rubens  daniel kash"
Movie,the life aquatic with steve zissou,bill murray  owen wilson  cate blanchett,R,"action, adventure, comedy","Movie R action, adventure, comedy bill murray  owen wilson  cate blanchett"
Movie,the joyriders,martin landau  kris kristofferson  shawn hatosy,PG-13,"drama, suspense","Movie PG-13 drama, suspense martin landau  kris kristofferson  shawn hatosy"
Movie,the grudge 2,amber tamblyn  arielle kebbel  jennifer beals,PG-13,horror,Movie PG-13 horror amber tamblyn  arielle kebbel  jennifer beals
Movie,the great train robbery,sean connery  donald sutherland  lesley-anne down,PG,"action, adventure, western","Movie PG action, adventure, western sean connery  donald sutherland  lesley-anne down"
Movie,the great hypnotist,jing hu  zhong lu  karen mok,16+,"action, drama, suspense","Movie 16+ action, drama, suspense jing hu  zhong lu  karen mok"
Movie,the graduate,dustin hoffman  anne bancroft  katharine ross,PG,"comedy, drama","Movie PG comedy, drama dustin hoffman  anne bancroft  katharine ross"
Movie,the forest killer,miriam stein  hary prinz  thomas stipsits,13+,"drama, suspense","Movie 13+ drama, suspense miriam stein  hary prinz  thomas stipsits"
Movie,the crocodile hunter: collision course,steve irwin  magda szubanski  david wenham,PG,action,Movie PG action steve irwin  magda szubanski  david wenham
Movie,the comedy of terrors,vincent price  peter lorre  boris karloff,7+,horror,Movie 7+ horror vincent price  peter lorre  boris karloff
Movie,the burning bed,farrah fawcett  paul le mat  richard masur,13+,drama,Movie 13+ drama farrah fawcett  paul le mat  richard masur
Movie,the brain (1988),tom bresnahan  cynthia preston  david gale,R,horror,Movie R horror tom bresnahan  cynthia preston  david gale
Movie,the boat,joe azzopardi,13+,"horror, suspense","Movie 13+ horror, suspense joe azzopardi"
Movie,the best exotic marigold hotel,tom wilkinson  bill nighy,PG-13,"comedy, drama, romance","Movie PG-13 comedy, drama, romance tom wilkinson  bill nighy"
Movie,the bad news bears (1976),walter matthau  tatum o'neal  vic morrow,NR,comedy,Movie NR comedy walter matthau  tatum o'neal  vic morrow
Movie,that day we sang,michael ball  imelda staunton,13+,"arts, entertainment, and culture, drama, romance","Movie 13+ arts, entertainment, and culture, drama, romance michael ball  imelda staunton"
Movie,terror in a texas town,sterling hayden  carol kelly,7+,western,Movie 7+ western sterling hayden  carol kelly
Movie,ten minutes to midnight,caroline williams  nicole kang  nicholas tucci,18+,horror,Movie 18+ horror caroline williams  nicole kang  nicholas tucci
Movie,taller than the trees,s. joshua costantini  quinn costantini  cricket costantini,16+,"action, drama, suspense","Movie 16+ action, drama, suspense s. joshua costantini  quinn costantini  cricket costantini"
Movie,taken,liam neeson  famke janssen  leland orser,PG-13,"action, drama","Movie PG-13 action, drama liam neeson  famke janssen  leland orser"
Movie,swimming for gold,peyton list  daniel needs,UNRATED,"comedy, kids","Movie UNRATED comedy, kids peyton list  daniel needs"
Movie,summer rebels,eliáš vyskocil  pavel nový  liana pavlíková,13+,"action, comedy, kids","Movie 13+ action, comedy, kids eliáš vyskocil  pavel nový  liana pavlíková"
Movie,sugar hill,marki bey  don pedro colley  robert quarry,PG,horror,Movie PG horror marki bey  don pedro colley  robert quarry
Movie,sudden terror: the hijacking of schoolbus 17,maria conchita alonso  marcy walker  michael paul chan,16+,drama,Movie 16+ drama maria conchita alonso  marcy walker  michael paul chan
Movie,stormy weathers,cybill shepherd  robert beltran  charlie schlatter,16+,action,Movie 16+ action cybill shepherd  robert beltran  charlie schlatter
Movie,still of the night,roy scheider  meryl streep  jessica tandy,PG,drama,Movie PG drama roy scheider  meryl streep  jessica tandy
Movie,stargate,kurt russell  james spader  jaye davidson,PG-13,"science fiction, suspense","Movie PG-13 science fiction, suspense kurt russell  james spader  jaye davidson"
Movie,starblack,robert woods  elga andersen,13+,western,Movie 13+ western robert woods  elga andersen
Movie,squirm,don scardino  fran higgins  jean sullivan,PG,horror,Movie PG horror don scardino  fran higgins  jean sullivan
Movie,snow,lambert loeffen  sonny bakic  catherine mazer,13+,drama,Movie 13+ drama lambert loeffen  sonny bakic  catherine mazer
Movie,sleepaway camp ii: unhappy campers,brian patrick clarke  valerie hartman  pamela springsteen,R,horror,Movie R horror brian patrick clarke  valerie hartman  pamela springsteen
Movie,sign of the gladiator,anita ekberg  georges marchal  folco lulli,16+,"action, drama","Movie 16+ action, drama anita ekberg  georges marchal  folco lulli"
